file,column,dtype,rows,null_count,null_percent,non_null_count
data/raw/nyc/202504-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202504-citibike-tripdata_4.parquet,ended_at,VARCHAR,724596,0,0.0,724596
data/raw/nyc/202504-citibike-tripdata_4.parquet,member_casual,VARCHAR,724596,0,0.0,724596
data/raw/nyc/202504-citibike-tripdata_4.parquet,ride_id,VARCHAR,724596,0,0.0,724596
data/raw/nyc/202504-citibike-tripdata_4.parquet,rideable_type,VARCHAR,724596,0,0.0,724596
data/raw/nyc/202504-citibike-tripdata_4.parquet,started_at,VARCHAR,724596,0,0.0,724596
data/raw/nyc/202505-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_4.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_4.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_4.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_4.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_4.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_4.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202505-citibike-tripdata_5.parquet,end_station_name,VARCHAR,325553,0,0.0,325553
data/raw/nyc/202505-citibike-tripdata_5.parquet,ended_at,VARCHAR,325553,0,0.0,325553
data/raw/nyc/202505-citibike-tripdata_5.parquet,member_casual,VARCHAR,325553,0,0.0,325553
data/raw/nyc/202505-citibike-tripdata_5.parquet,ride_id,VARCHAR,325553,0,0.0,325553
data/raw/nyc/202505-citibike-tripdata_5.parquet,rideable_type,VARCHAR,325553,0,0.0,325553
data/raw/nyc/202505-citibike-tripdata_5.parquet,started_at,VARCHAR,325553,0,0.0,325553
data/raw/nyc/202506-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_2.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_4.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_4.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_4.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_4.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_4.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_4.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202506-citibike-tripdata_5.parquet,ended_at,VARCHAR,759345,0,0.0,759345
data/raw/nyc/202506-citibike-tripdata_5.parquet,member_casual,VARCHAR,759345,0,0.0,759345
data/raw/nyc/202506-citibike-tripdata_5.parquet,ride_id,VARCHAR,759345,0,0.0,759345
data/raw/nyc/202506-citibike-tripdata_5.parquet,rideable_type,VARCHAR,759345,0,0.0,759345
data/raw/nyc/202506-citibike-tripdata_5.parquet,started_at,VARCHAR,759345,0,0.0,759345
data/raw/nyc/202507-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_2.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_4.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_4.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_4.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_4.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_4.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202507-citibike-tripdata_5.parquet,end_station_name,VARCHAR,988053,0,0.0,988053
data/raw/nyc/202507-citibike-tripdata_5.parquet,ended_at,VARCHAR,988053,0,0.0,988053
data/raw/nyc/202507-citibike-tripdata_5.parquet,member_casual,VARCHAR,988053,0,0.0,988053
data/raw/nyc/202507-citibike-tripdata_5.parquet,ride_id,VARCHAR,988053,0,0.0,988053
data/raw/nyc/202507-citibike-tripdata_5.parquet,rideable_type,VARCHAR,988053,0,0.0,988053
data/raw/nyc/202507-citibike-tripdata_5.parquet,started_at,VARCHAR,988053,0,0.0,988053
data/raw/nyc/202508-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_2.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_4.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_4.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_4.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_4.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_4.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_4.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_5.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_5.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_5.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_5.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_5.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202508-citibike-tripdata_6.parquet,end_station_name,VARCHAR,121533,0,0.0,121533
data/raw/nyc/202508-citibike-tripdata_6.parquet,ended_at,VARCHAR,121533,0,0.0,121533
data/raw/nyc/202508-citibike-tripdata_6.parquet,member_casual,VARCHAR,121533,0,0.0,121533
data/raw/nyc/202508-citibike-tripdata_6.parquet,ride_id,VARCHAR,121533,0,0.0,121533
data/raw/nyc/202508-citibike-tripdata_6.parquet,rideable_type,VARCHAR,121533,0,0.0,121533
data/raw/nyc/202508-citibike-tripdata_6.parquet,started_at,VARCHAR,121533,0,0.0,121533
data/raw/nyc/202509-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_2.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_4.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_4.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_4.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_4.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_4.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_4.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_5.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_5.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_5.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_5.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_5.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_5.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202509-citibike-tripdata_6.parquet,ended_at,VARCHAR,287447,0,0.0,287447
data/raw/nyc/202509-citibike-tripdata_6.parquet,member_casual,VARCHAR,287447,0,0.0,287447
data/raw/nyc/202509-citibike-tripdata_6.parquet,ride_id,VARCHAR,287447,0,0.0,287447
data/raw/nyc/202509-citibike-tripdata_6.parquet,rideable_type,VARCHAR,287447,0,0.0,287447
data/raw/nyc/202509-citibike-tripdata_6.parquet,started_at,VARCHAR,287447,0,0.0,287447
data/raw/nyc/202510-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_4.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_4.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_4.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_4.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_4.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_4.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202510-citibike-tripdata_5.parquet,ended_at,VARCHAR,731900,0,0.0,731900
data/raw/nyc/202510-citibike-tripdata_5.parquet,member_casual,VARCHAR,731900,0,0.0,731900
data/raw/nyc/202510-citibike-tripdata_5.parquet,ride_id,VARCHAR,731900,0,0.0,731900
data/raw/nyc/202510-citibike-tripdata_5.parquet,rideable_type,VARCHAR,731900,0,0.0,731900
data/raw/nyc/202510-citibike-tripdata_5.parquet,started_at,VARCHAR,731900,0,0.0,731900
data/raw/nyc/202511-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202511-citibike-tripdata_4.parquet,end_station_name,VARCHAR,417052,0,0.0,417052
data/raw/nyc/202511-citibike-tripdata_4.parquet,ended_at,VARCHAR,417052,0,0.0,417052
data/raw/nyc/202511-citibike-tripdata_4.parquet,member_casual,VARCHAR,417052,0,0.0,417052
data/raw/nyc/202511-citibike-tripdata_4.parquet,ride_id,VARCHAR,417052,0,0.0,417052
data/raw/nyc/202511-citibike-tripdata_4.parquet,rideable_type,VARCHAR,417052,0,0.0,417052
data/raw/nyc/202511-citibike-tripdata_4.parquet,started_at,VARCHAR,417052,0,0.0,417052
data/raw/nyc/202512-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202512-citibike-tripdata_3.parquet,end_station_name,VARCHAR,91620,0,0.0,91620
data/raw/nyc/202512-citibike-tripdata_3.parquet,ended_at,VARCHAR,91620,0,0.0,91620
data/raw/nyc/202512-citibike-tripdata_3.parquet,member_casual,VARCHAR,91620,0,0.0,91620
data/raw/nyc/202512-citibike-tripdata_3.parquet,ride_id,VARCHAR,91620,0,0.0,91620
data/raw/nyc/202512-citibike-tripdata_3.parquet,rideable_type,VARCHAR,91620,0,0.0,91620
data/raw/nyc/202512-citibike-tripdata_3.parquet,started_at,VARCHAR,91620,0,0.0,91620
